-0.99854997	4088.15294240	0.58506997	1411.73720244	8374518608.68103504	0.93558066	2.24378149	0.65804345	
-0.92608405	3516.73978142	0.57852900	1380.04810586	7997234945.58494377	0.90072599	2.12017843	0.65828015	
-1.00685459	4155.89719657	0.58101299	1390.98951211	8105795169.50889397	0.82290910	1.91779676	0.65906883	
-0.93882093	3614.81046471	0.55617520	1281.28128320	6990463793.49012661	1.07725258	3.29799143	0.65347400	
-0.94938174	3695.63611827	0.55709790	1281.50660264	6930630768.72452354	0.87847158	2.37266756	0.65656080	
-0.89135771	3258.97197530	0.54220356	1228.26267178	6490941124.59273148	1.06521180	5.55225493	0.64985820	
-0.97828721	3924.18618763	0.53935620	1204.22768936	6176403354.84845352	0.94880817	2.91570733	0.65339308	
-0.90386423	3349.66322695	0.54180640	1211.49113096	6186542240.05370808	0.76928956	2.08697436	0.65697458	
-0.92183333	3485.08131267	0.52395386	1140.16120342	5580120207.78829861	1.00702496	3.59561741	0.65067487	
-0.90675693	3371.73277166	0.51913735	1118.37633525	5362365476.84613609	0.90734465	3.31307296	0.65110137	
-0.89422624	3279.59046788	0.51860210	1116.63545303	5354213336.46155643	0.97286162	3.42883170	0.65054469	
-0.89839805	3310.31251858	0.50613364	1067.05448408	4925507170.41392994	0.99159216	4.04961562	0.64795631	
-0.86482725	3067.44558494	0.49541265	1019.90155381	4490270327.39188004	0.89587250	3.32089447	0.64870273	
-0.83511084	2860.42022261	0.49331147	1010.87639131	4405247924.12284756	0.86888014	3.19767580	0.64917297	
-0.85975498	3032.47035638	0.47445938	944.79329648	3958141467.18401432	1.08617856	5.15050017	0.63914186	
-0.83516439	2861.57209280	0.46296157	901.88232764	3628885585.49709845	1.04329422	5.42067305	0.63692837	
-0.82774160	2810.81464384	0.44675503	840.64648350	3180019613.58767319	0.99648006	5.21950738	0.63379709	
-0.78322425	2517.44184093	0.42642886	775.55435205	2791038725.29630518	1.07927687	6.92336872	0.62237548	
-0.76766504	2419.57261328	0.38845430	675.33912891	2295203541.03660488	1.29537239	12.87764047	0.59046014	
-0.78782952	2547.29155959	0.39773765	693.11696475	2325243344.14298391	1.12349499	10.13428649	0.60611073	
-0.81711156	2739.04578129	0.40259004	693.57542617	2247947926.46398783	0.95538960	6.65452464	0.61970760	
-0.85716507	3014.00735291	0.35847148	571.12700723	1653075171.17275715	1.01650841	10.01550462	0.58757403	
-0.75107041	2315.37927201	0.32854609	498.56666641	1371969627.34276581	1.07107502	12.59803173	0.55082372	
-0.76318896	2390.38379709	0.30564590	446.09901191	1158196168.42521954	1.03354633	14.13915993	0.52637088	
-0.68184593	1909.05906541	0.30564141	444.97526504	1155422230.32938528	1.06137139	13.86604089	0.52511574	
-0.71264876	2083.89598837	0.27146147	357.55887705	776023042.38363016	0.81428314	12.37081938	0.50603260	
-0.70863206	2060.91214553	0.26641440	355.14980908	819377455.29216766	0.90137740	14.27881561	0.47133612	
-0.66970280	1840.24512179	0.23330376	280.15838369	527773566.64449573	0.70382730	12.65603956	0.45278350	
-0.65565993	1763.69762678	0.21429468	242.21235107	421833031.51033086	0.63340629	11.94968088	0.41485054	
-0.67795684	1885.85362361	0.24229111	298.30739160	586065876.75035548	0.71145725	12.75185409	0.46403405	
-0.66421901	1809.94253585	0.21753604	245.93133516	426622923.11952657	0.62510069	11.46356295	0.42596913	
-0.62987695	1628.57605990	0.20620786	233.88131260	447230953.83973163	0.77061074	13.11480340	0.33463553	
-0.70151605	2018.16041489	0.16871030	167.13935693	248511147.29566213	0.52998355	11.08347727	0.27605226	
-0.62374486	1595.74330729	0.17542515	173.03570928	236893681.39817148	0.47340869	10.28266399	0.35612613	
-0.66943346	1838.02920200	0.16617192	165.26053799	251749925.05657384	0.53369192	11.39413767	0.24984705	
-0.60392946	1495.78567461	0.14638999	124.18258623	139161459.73982462	0.40306691	7.93882571	0.26562756	
-0.60771123	1514.51963155	0.13642427	114.36385225	126478814.74943556	0.39483656	8.30035562	0.21302845	
-0.61051318	1528.79704414	0.15469014	136.74432480	164182057.71732423	0.45847604	8.41604520	0.28546111	
-0.58170827	1388.03477214	0.14048486	123.07830313	158711835.10730001	0.43638457	9.16221049	0.14736116	
-0.62159007	1584.20253364	0.11947241	92.51464170	94030047.80145274	0.34941791	7.37267935	0.10594443	
-0.63270501	1641.18648012	0.13098062	100.87365283	95282353.63408321	0.32284349	6.61467537	0.23796349	
-0.57277585	1345.11092474	0.11019385	74.75436992	57955741.13587344	0.28638693	5.39796946	0.15600069	
-0.58622077	1409.04833811	0.12093755	87.84182061	74522661.87805586	0.30979242	6.01659094	0.21403266	
-0.59217321	1437.56645082	0.10133110	64.37433857	43691497.97501680	0.26354978	4.79822473	0.14199430	
-0.59161761	1435.06533225	0.11864600	85.68280898	72428860.54277813	0.30448447	6.01477461	0.19713401	
-0.56504795	1309.16752661	0.10826768	73.83884609	59081326.05086094	0.29995310	5.53333329	0.11814084	
-0.60429531	1497.09969601	0.11650640	82.49889287	65799328.83530743	0.28912481	5.75356505	0.21323683	
-0.57506947	1355.69447040	0.10024648	61.49349980	38316378.74793360	0.24067376	4.34089419	0.17539715	
-0.58570309	1406.30913702	0.10067876	62.07401143	39422123.98952851	0.25236774	4.38124460	0.16739466	
-0.56005648	1285.99053086	0.10464482	65.53752871	41463981.09930860	0.26081372	4.40087660	0.21438517	
