-1.99997575	255993.79212300	0.99998787	63998.44803075	262131286771688.87500000	0.00008536	0.00002134	-21332.33336179	
-1.99871121	255670.17802306	0.99969862	63961.43041425	261828143006791.68750000	0.00127458	0.00043943	-21332.33413557	
-1.99165437	253867.99489328	0.99788888	63730.06573100	259937435088724.12500000	0.00574419	0.00258669	-21332.33934847	
-1.96909862	248150.42265739	0.99244187	63036.23261925	254308531818681.21875000	0.01384861	0.00788644	-21332.35581168	
-1.92313883	236701.79221611	0.98066669	61549.30587737	242453050182740.00000000	0.02647288	0.01946536	-21332.40009364	
-1.84937933	218893.40433967	0.95919050	58883.08916000	221903751698656.75000000	0.04376962	0.04172309	-21332.50519071	
-1.72839029	191189.87143694	0.92346031	54578.08820237	190644423868303.90625000	0.05427282	0.07334672	-21332.70152937	
-1.55999329	155750.26455928	0.86586856	47983.23648512	147360650915723.31250000	0.09400337	0.17350450	-21333.43768763	
-1.31809346	111193.59371328	0.76927950	37876.12248625	91828962056788.75000000	0.12131908	0.38044145	-21335.70713234	
-0.96503542	59607.41796667	0.57790681	21385.95087212	29333752344627.59765625	0.24928648	2.65738179	-21378.09104078	
-0.57742013	21339.47825494	0.04886787	209.80504175	5464978557.19468594	0.04476412	12.16183862	-41383.27647782	
-0.49404479	15621.93904128	0.01055194	11.72619987	28628146.93674350	0.03144046	0.91046085	-69398.66879521	
-0.43748650	12249.86474867	0.00871862	7.77934325	12022656.11177900	0.02112226	0.53761150	-66219.62898229	
-0.40385675	10438.94212811	0.00686031	4.70546387	3876175.00688950	0.01565006	0.29249206	-58353.88735589	
-0.36700300	8620.74580389	0.00693787	4.91836650	5425352.49946200	0.01341983	0.29844347	-74758.24907994	
-0.34381354	7565.72506683	0.00685437	4.63297375	4098912.18406300	0.01007154	0.24915995	-63653.29026727	
-0.32316608	6684.41331122	0.00634012	4.19656700	3781314.58119200	0.01028657	0.23553432	-71569.36503228	
-0.29958458	5744.53191233	0.00520756	2.67311437	1326680.00158350	0.00896373	0.12907844	-61887.48409112	
-0.28065271	5041.41809894	0.00560131	3.08383937	1682708.24068150	0.00682966	0.14097456	-58978.90494728	
-0.26449200	4477.52273289	0.00551600	3.06962700	1792989.65118600	0.00527464	0.14029333	-63427.62775723	
