-1.99997599	107997.40651040	0.99998799	26999.35162760	19682054753517.32812500	0.00009483	0.00002371	-8999.00003161	
-1.99907254	107899.86044147	0.99968342	26982.90815055	19658089849256.99218750	0.00136179	0.00047103	-8999.00085990	
-1.99118728	107050.34087775	0.99789287	26886.33956800	19517644927252.21875000	0.00572960	0.00258432	-8999.00600951	
-1.97135500	104928.55857451	0.99245788	26594.27899363	19095953594989.46875000	0.01440367	0.00833042	-8999.02373721	
-1.92442417	99992.19184417	0.98062657	25964.01798876	18201654388348.55468750	0.02698510	0.01992365	-8999.06832265	
-1.85111407	92519.16629930	0.95913259	24838.36711427	16657805652404.72070312	0.04175537	0.03996447	-8999.16461126	
-1.72754803	80580.07271012	0.92349551	23027.05995064	14317307114230.91406250	0.06529173	0.08505038	-8999.42677404	
-1.56505019	66134.49659009	0.86578952	20239.59958855	11061692782981.11132812	0.09210388	0.17584734	-9000.11903759	
-1.30976828	46320.32507579	0.77015209	16016.29829843	6928981171859.04492188	0.12936593	0.42403387	-9002.75831574	
-0.95243957	24496.39795093	0.57604878	8968.29714467	2180108819011.64794922	0.19260962	2.04548820	-9034.18269491	
-0.58512330	9245.10718937	0.04102901	68.23299121	310889062.42461199	0.05180128	4.86351533	-22257.47302694	
-0.50095944	6776.68952331	0.01948487	16.45179779	23138539.66846619	0.02976484	1.22727670	-28495.26660748	
-0.43796071	5179.45979326	0.01576270	10.52876633	8838207.60857072	0.02045108	0.70470999	-26574.89932556	
-0.39705725	4257.22592892	0.01267797	6.78775230	3588640.40831123	0.01657402	0.42283932	-25962.11025429	
-0.36443834	3586.52334033	0.01134040	5.48814121	2424465.18805499	0.01345283	0.32735458	-26830.44997598	
-0.34191451	3156.91660213	0.01014481	4.37819864	1571879.34506761	0.01097038	0.24507432	-27333.24165850	
-0.31873049	2743.37031950	0.00965650	4.01001699	1375870.43782370	0.00975983	0.21644381	-28519.94156227	
-0.29994330	2429.51116963	0.00897724	3.43765360	969543.52659591	0.00814284	0.17371216	-27346.76452421	
-0.28110931	2134.02453081	0.00861881	3.14472003	792133.86159016	0.00718667	0.14925520	-26699.12842221	
-0.26733900	1930.11080909	0.00814266	2.81552935	641732.10097819	0.00651513	0.12816888	-26983.37678304	
