-1.99997375	62498.35958397	0.99998687	15624.58962939	3814496918045.68798828	0.00010654	0.00002669	-81364583.88937500	1.00000000
-1.99860874	62413.07911644	0.99968749	15615.23615068	3809931860238.22656250	0.00180699	0.00045650	-81364596.35421875	1.36842105
-1.99249362	62031.74888985	0.99788892	15559.10292485	3782593175097.23925781	0.00995339	0.00258496	-81364677.25046875	1.73684211
-1.96864372	60555.65772504	0.99245860	15390.23689472	3700944399787.45654297	0.02965787	0.00810264	-81364944.06187500	2.10526316
-1.92775037	58066.12175182	0.98064241	15025.97795610	3527857603010.26806641	0.06497216	0.01932821	-81365618.89828126	2.47368421
-1.85358461	53684.34980591	0.95914405	14374.45243259	3228621080337.95458984	0.12367853	0.04202834	-81367287.70000000	2.84210526
-1.73017523	46774.21656562	0.92343525	13324.22411300	2774213568855.43457031	0.21183624	0.08604544	-81371330.91968749	3.21052632
-1.54656351	37373.96100999	0.86590794	11716.19574943	2145288753538.02197266	0.32666219	0.17447192	-81381916.74781249	3.57894737
-1.31831677	27157.63007884	0.76999415	9265.63443379	1342426760525.69067383	0.51153493	0.43388128	-81424615.81265625	3.94736842
-0.96570625	14575.53699722	0.57557082	5185.63822177	423159112189.05920410	0.88993482	2.16893241	-81943636.98546876	4.31578947
-0.59464013	5526.06477883	0.04808883	55.45136522	134839209.89580631	0.23771352	4.12406612	-228381421.89453125	4.68421053
-0.49332269	3803.35405418	0.02678939	17.38708070	13470997.66636001	0.14652253	1.22183178	-232068370.35609373	5.05263158
-0.44050575	3032.57790252	0.01985440	9.83563080	4898991.83649618	0.11435255	0.67815235	-263739587.26812497	5.42105263
-0.39803164	2476.00728262	0.01650688	6.62229238	2018557.77929452	0.09521154	0.40847200	-239714854.56281248	5.78947368
-0.36149483	2042.36116075	0.01454856	5.23607245	1281359.58375373	0.08273064	0.31323645	-243405630.94921875	6.15789474
-0.33597578	1764.23488282	0.01319146	4.26812518	836976.80176609	0.07495167	0.23736912	-239281728.00437501	6.52631579
-0.32345911	1635.21812177	0.01248904	3.84985805	698119.24941896	0.06381893	0.20490012	-245307761.63296875	6.89473684
-0.29375054	1348.70365605	0.01178362	3.42572227	564388.72472177	0.05949609	0.17294608	-250464227.80734375	7.26315789
-0.27664596	1196.25360587	0.01126493	3.13679411	463378.53581117	0.05578310	0.15121395	-245264667.86187500	7.63157895
-0.26580100	1104.32009011	0.01095273	2.94913531	409442.58935173	0.05139208	0.13434057	-245174168.99921876	8.00000000
