-1.99991299	255977.72484940	0.99998774	63998.43083417	262131145953306.03125000	0.00009815	0.00002455	-1365269335.42848015	1.00000000
-1.99899491	255742.76370865	0.99968406	63959.56622530	261812881576900.09375000	0.00184295	0.00046535	-1365269387.70559978	1.36842105
-1.99171729	253884.03419190	0.99788872	63730.04607586	259937273180893.00000000	0.00973995	0.00253112	-1365269710.04480004	1.73684211
-1.96929309	248199.43796834	0.99245136	63037.43732171	254318256524140.62500000	0.02924436	0.00801433	-1365270795.00352001	2.10526316
-1.92590368	237382.88089769	0.98061952	61543.38534550	242406411627614.93750000	0.06552426	0.01954578	-1365273623.67743993	2.47368421
-1.84982417	218998.73086009	0.95913538	58876.32801353	221852878929273.59375000	0.12850619	0.04367807	-1365280847.41631985	2.84210526
-1.73130001	191834.25869726	0.92344380	54576.17429745	190631582061859.06250000	0.21091626	0.08515268	-1365296684.73599982	3.21052632
-1.56241792	156234.73197051	0.86588871	47985.45970569	147374190311510.59375000	0.32047301	0.17088895	-1365338934.28032017	3.57894737
-1.32003926	111522.21128131	0.76973915	37921.57116746	92051179587886.07812500	0.50093897	0.42455648	-1365510605.39455986	3.94736842
-0.96982529	60199.74925804	0.57615383	21254.47674784	28963493411558.35546875	0.88966539	2.19411362	-1367692623.32607985	4.31578947
-0.57654882	21275.25680693	0.02624498	70.01680531	942213077.69180572	0.23694789	5.53640076	-4100119228.36608028	4.68421053
-0.49705390	15812.76595437	0.01270424	16.37650126	53779124.97346892	0.15056185	1.19681130	-4277831832.30015993	5.05263158
-0.43987156	12383.78779989	0.01018854	10.32396401	19637825.86713825	0.11447566	0.67890005	-3930538807.22047997	5.42105263
-0.39916288	10197.74546297	0.00822539	6.78352316	8655445.19623962	0.09689784	0.42378151	-4012643525.76128006	5.78947368
-0.36377778	8469.89069418	0.00736377	5.42577711	5670150.39261292	0.08073376	0.31753941	-4108872217.84127998	6.15789474
-0.34491575	7614.36503969	0.00685016	4.71994523	4194074.26110720	0.07431046	0.26305236	-4016187657.75999975	6.52631579
-0.31932912	6526.60854739	0.00625767	3.93385661	2937777.44434305	0.06657806	0.20707286	-4049801119.66591978	6.89473684
-0.29635397	5621.27817454	0.00593322	3.56958884	2519055.22183438	0.05988960	0.18126951	-4217483825.99231958	7.26315789
-0.28157392	5074.58673099	0.00556730	3.11259153	1849338.96186910	0.05489570	0.14792777	-4072153608.64767981	7.63157895
-0.26486770	4490.33358184	0.00531308	2.82052417	1508279.20987467	0.05250088	0.12673513	-4044584758.87296009	8.00000000
